二筛排名,代码,行业,二筛总分,优先级,异常惩罚,PE_TTM,距52周高点跌幅_%,营收5年CAGR_%,净利润5年CAGR_%,已在Watchlist,量化警示,52周高点,营收3年CAGR_%,净利润3年CAGR_%,经营现金流3年CAGR_%,应收账款3年CAGR_%,库存3年CAGR_%,毛利率_%,净利率_%,ROE_%,ROA_%,资产负债率_%,长期债务权益比,利息保障倍数,流动比率,总资产周转率,FCF净利润转化率,股数3年CAGR_%,经营现金流_原始值
468,RVT,,34.0,C-暂缓,0.0,8.796873,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
469,PTY,,34.0,C-暂缓,0.0,8.77037,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
470,VIST,,34.0,C-暂缓,0.0,8.81505,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
471,FSS,,34.0,C-暂缓,0.0,27.21807,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
472,HTZZ,,33.9,C-暂缓,0.0,27.334264,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
473,PODD,,33.9,C-暂缓,0.0,27.386207,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
474,SKY,,33.8,C-暂缓,0.0,27.494259,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
475,STWD,,33.8,C-暂缓,0.0,27.542309,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
476,ETR,,33.8,C-暂缓,0.0,27.583127,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
477,VIS,,33.7,C-暂缓,0.0,8.376373,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
478,VRSK,,33.7,C-暂缓,0.0,27.761148,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
479,WF,,33.7,C-暂缓,0.0,8.261533,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
480,FND,,33.7,C-暂缓,0.0,27.726644,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
481,EXE,,33.7,C-暂缓,0.0,8.300789,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
482,NDAQ,,33.6,C-暂缓,0.0,27.896703,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
483,NWSA,,33.6,C-暂缓,0.0,27.834951,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
484,EWC,,33.6,C-暂缓,0.0,8.137819,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
485,JBS,Consumer Defensive,33.5,C-暂缓,8.0,12.606911,29.65,5.88,-12.26,否,FCF/NI<70%,18.65,5.88,-12.26,4.35,2.95,3.03,13.11,2.35,23.26,4.72,50.62,2.63,2.56,1.6,2.01,0.41,-21.61,2931953000.0
486,GAP,,33.5,C-暂缓,0.0,8.051232,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
487,EQR,,33.5,C-暂缓,0.0,27.95142,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
488,EWL,,33.5,C-暂缓,0.0,8.087341,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
489,WSO.B,,33.4,C-暂缓,0.0,28.177378,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
490,ECG,,33.4,C-暂缓,0.0,28.112359,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
491,FLS,,33.4,C-暂缓,0.0,28.178437,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
492,USO,,33.3,C-暂缓,0.0,10.206963,17.38,,,否,无,154.08,,,,,,nan,nan,nan,,,,,,,nan,,
493,JEF,Financial Services,33.3,C-暂缓,16.0,15.41088,22.83,14.83,-3.29,否,应收增速>营收；FCF/NI<70%,71.04,14.83,-3.29,nan,33.61,,58.05,6.56,6.72,1.01,31.25,2.25,1.25,2.43,0.15,-2.4,-3.01,-1499517000.0
494,SIMO,,33.3,C-暂缓,0.0,28.267886,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
495,TTC,,33.3,C-暂缓,0.0,28.309914,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
496,ENB,,33.3,C-暂缓,0.0,28.203038,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
497,SKM,,33.1,C-暂缓,0.0,28.602905,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
498,CPB,Consumer Defensive,33.0,C-暂缓,10.0,11.084066,33.86,6.19,-7.35,否,经营现金流3Y为负,34.17,6.19,-7.35,-1.43,3.36,4.55,30.42,5.87,15.43,4.0,48.42,1.85,3.31,0.77,0.68,1.17,-0.1,1131000000.0
499,NGD,,32.9,C-暂缓,0.0,28.828051,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
500,SII,,32.9,C-暂缓,0.0,28.857843,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
501,MSM,,32.9,C-暂缓,0.0,28.850242,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
502,HSY,Consumer Defensive,32.8,C-暂缓,10.0,25.177653,23.07,3.92,-18.72,否,经营现金流3Y为负,239.48,3.92,-18.72,-0.73,0.85,6.8,33.55,7.55,19.05,6.62,41.76,1.24,6.4,1.19,0.88,1.98,-0.35,2277367000.0
503,IAU,,32.8,C-暂缓,0.0,8.248509,20.52,,,否,无,104.4,,,,,,nan,nan,nan,,,,,,,nan,,
504,TRMB,,32.5,C-暂缓,0.0,29.422776,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
505,GEV,,32.3,C-暂缓,0.0,29.761232,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
506,THO,Consumer Cyclical,31.9,C-暂缓,10.0,15.98583,35.71,-16.26,-38.98,否,经营现金流3Y为负,122.83,-16.26,-38.98,-16.43,-13.9,-8.33,13.99,2.7,6.03,3.67,13.06,0.22,7.11,1.75,1.36,1.76,-0.65,577923000.0
507,HUBG,Industrials,31.8,C-暂缓,10.0,23.11508,24.5,-2.31,-15.34,否,经营现金流3Y为负,53.26,-2.31,-15.34,-8.38,-6.06,,11.11,2.64,6.32,3.58,17.73,0.31,10.16,1.33,1.36,1.38,-3.92,194419000.0
508,KSS,Consumer Cyclical,31.3,C-暂缓,0.0,8.096639,23.59,-4.98,nan,否,无,25.22,-4.98,nan,69.78,,-4.87,40.57,1.75,6.72,2.02,49.62,1.64,2.17,1.46,1.15,3.71,0.3,1380000000.0
509,LBRT,Energy,30.7,C-暂缓,8.0,29.158732,37.38,-1.16,-28.21,否,FCF/NI<70%,34.48,-1.16,-28.21,4.75,-5.01,-4.27,8.43,3.69,7.11,4.31,17.38,0.3,5.84,1.22,1.17,0.1,-3.23,609598000.0
510,DKS,Consumer Cyclical,30.7,C-暂缓,22.0,19.567815,17.07,11.65,-6.63,否,应收增速>营收；FCF/NI<70%；股数膨胀>2%,244.38,11.65,-6.63,18.59,88.29,20.13,32.92,4.93,15.33,6.09,44.49,1.4,18.77,1.53,1.24,0.47,2.64,1537343000.0
511,PHG,Healthcare,28.7,C-暂缓,8.0,20.528627,19.86,0.01,nan,否,FCF/NI<70%,33.44,0.01,nan,nan,-4.49,-10.84,45.18,5.02,8.17,3.2,28.99,0.71,5.02,1.32,0.64,0.56,-0.04,1172000000.0
512,NKE,Consumer Cyclical,27.5,C-暂缓,18.0,19.290476,49.47,-3.24,-15.05,否,应收增速>营收；经营现金流3Y为负,80.17,-3.24,-15.05,-21.11,12.81,-3.91,42.91,6.7,20.91,8.29,28.72,0.74,,1.96,1.24,0.7,-1.07,2868000000.0
513,LKQ,Consumer Cyclical,27.2,C-暂缓,10.0,13.825988,33.45,2.18,-19.16,否,经营现金流3Y为负,37.13,2.18,-19.16,-5.26,6.45,7.58,38.57,4.45,9.29,4.03,33.43,0.77,4.57,1.67,0.91,1.4,-1.6,1063000000.0
514,KDP,Consumer Defensive,27.2,C-暂缓,10.0,29.872104,17.75,5.71,13.13,否,经营现金流3Y为负,35.94,5.71,13.13,-11.13,4.04,9.66,54.2,12.52,8.15,3.82,29.1,0.63,4.56,0.64,0.3,0.72,-1.19,1991000000.0
515,CALM,Consumer Defensive,26.9,C-暂缓,18.0,12.399698,30.0,-2.55,-25.24,否,应收增速>营收；经营现金流3Y为负,117.45,-2.55,-25.24,-17.78,7.08,9.68,23.08,10.88,12.03,10.23,0.05,0.0,560.06,7.7,0.94,1.04,-1.38,479753000.0
516,ITUB,Financial Services,26.8,C-暂缓,18.0,9.13002,22.92,6.61,15.38,否,经营现金流3Y为负；FCF/NI<70%,9.6,6.61,15.38,-35.7,6.79,,nan,27.15,21.93,1.52,18.38,2.76,,,0.06,0.61,-0.23,34466000000.0
517,CHH,Consumer Cyclical,26.6,C-暂缓,24.0,14.871188,15.19,4.43,3.66,否,ROE>40%；经营现金流3Y为负；FCF/NI<70%,124.44,4.43,3.66,-9.68,-1.42,,52.72,23.17,204.13,13.58,69.3,11.16,6.01,0.87,0.59,0.34,-4.13,270447000.0
518,SQM,Basic Materials,26.3,C-暂缓,8.0,24.927788,27.3,-24.68,-46.8,否,应收增速>营收,98.0,-24.68,-46.8,,-16.37,0.36,29.56,12.85,10.33,4.52,32.6,0.83,6.35,3.27,0.35,0.74,0.0,
519,CXT,Industrials,26.0,C-暂缓,18.0,21.479339,24.67,7.33,-10.87,否,应收增速>营收；经营现金流3Y为负,69.0,7.33,-10.87,-7.59,19.7,5.2,42.48,8.76,11.58,5.27,38.82,0.97,4.0,1.5,0.6,1.37,0.42,241500000.0
520,EOG,,25.3,C-暂缓,18.0,11.1393,,-8.51,-13.74,否,经营现金流3Y为负；FCF/NI<70%,,-8.51,-13.74,-3.26,,,63.38,22.05,nan,,,,28.07,,,0.69,,10044000000.0
521,WMG,Communication Services,25.1,C-暂缓,16.0,19.652237,30.01,4.25,-12.83,否,ROE>40%；经营现金流3Y为负,35.42,4.25,-12.83,-2.96,10.84,-16.89,45.85,5.44,56.41,3.85,46.88,7.12,4.02,0.66,0.71,0.94,0.48,678000000.0
522,LEN,Consumer Cyclical,25.0,C-暂缓,18.0,13.27151,40.93,0.51,-23.35,否,经营现金流3Y为负；FCF/NI<70%,144.24,0.51,-23.35,-59.51,-2.9,-16.17,9.91,6.08,9.46,5.49,17.06,0.27,,10.7,0.9,0.01,-5.19,216812000.0
523,HRL,Consumer Defensive,24.7,C-暂缓,10.0,28.757893,16.9,-0.95,-21.8,否,经营现金流3Y为负,29.35,-0.95,-21.8,-9.36,-3.29,0.6,15.63,3.95,6.05,3.56,21.34,0.36,9.5,2.47,0.9,1.12,0.24,845251000.0
524,RRC,Energy,24.4,C-暂缓,18.0,11.107198,16.83,-17.55,-17.77,否,应收增速>营收；经营现金流3Y为负,48.31,-17.55,-17.77,-14.36,-9.32,,37.03,22.02,15.24,8.91,18.49,0.32,8.93,0.67,0.4,0.81,-0.48,1171324000.0
525,ADT,Industrials,24.1,C-暂缓,17.0,10.156742,18.19,5.39,65.0,否,利润增长显著快于营收；经营现金流3Y为负,8.94,5.39,65.0,-0.07,4.78,-5.27,80.83,11.62,15.77,3.74,48.61,2.04,2.82,0.93,0.32,2.2,-3.65,1884163000.0
526,SLGN,Consumer Cyclical,23.5,C-暂缓,10.0,15.956679,17.92,0.37,-5.42,否,经营现金流3Y为负,49.55,0.37,-5.42,-0.83,-3.6,11.97,17.73,4.45,12.68,3.21,46.26,1.91,3.16,1.22,0.72,1.47,-1.42,729841000.0
527,KBH,Consumer Cyclical,22.8,C-暂缓,16.0,13.367764,18.79,-3.33,-19.33,否,应收增速>营收；FCF/NI<70%,68.71,-3.33,-19.33,22.32,17.02,0.76,18.78,6.88,10.99,6.3,25.64,0.44,,7.28,0.92,0.67,-9.06,335682000.0
528,BSBR,Financial Services,22.7,C-暂缓,18.0,16.763848,21.45,2.64,-3.68,否,经营现金流3Y为负；FCF/NI<70%,7.32,2.64,-3.68,-10.0,,,nan,27.35,10.2,1.02,2.21,0.22,,,0.04,0.1,0.16,4992175000.0
529,LAZ,Financial Services,22.5,C-暂缓,16.0,21.444262,25.89,3.67,-12.83,否,经营现金流3Y为负；股数膨胀>2%,58.75,3.67,-12.83,-14.61,11.21,,33.75,7.52,27.11,4.87,43.99,2.49,4.74,3.14,0.65,2.06,2.99,519325000.0
530,AA,Basic Materials,21.9,C-暂缓,22.0,10.617923,39.3,1.01,nan,否,应收增速>营收；FCF/NI<70%；股数膨胀>2%,84.38,1.01,nan,12.97,11.0,-3.56,16.94,9.02,18.91,7.66,16.78,0.44,7.73,1.44,0.85,0.49,14.13,1185000000.0
531,ICL,Basic Materials,21.8,C-暂缓,10.0,23.146679,21.52,-10.61,-52.87,否,经营现金流3Y为负,6.97,-10.61,-52.87,-20.87,-4.82,-3.23,30.56,3.16,3.78,1.9,22.2,0.46,3.98,1.33,0.6,1.03,0.04,1056000000.0
532,AMKR,Technology,19.9,C-暂缓,18.0,24.928251,42.5,-1.84,-21.26,否,经营现金流3Y为负；FCF/NI<70%,96.68,-1.84,-21.26,-0.1,-0.26,-11.41,13.99,5.57,8.36,,nan,0.35,6.89,2.27,,0.51,0.3,1095606000.0
533,LCII,Consumer Cyclical,19.9,C-暂缓,18.0,12.415991,32.89,-7.49,-21.89,否,应收增速>营收；经营现金流3Y为负,159.66,-7.49,-21.89,-18.1,4.35,-7.72,23.78,4.57,13.83,6.2,38.9,0.91,8.14,2.85,1.36,1.48,-1.31,330976000.0
534,KRC,Real Estate,18.7,C-暂缓,18.0,25.31971,19.52,0.47,5.88,否,经营现金流3Y为负；FCF/NI<70%,45.03,0.47,5.88,-1.48,-14.72,,66.41,24.82,5.09,2.53,43.22,0.87,3.4,1.38,0.1,-0.44,0.42,566313000.0
535,AR,Energy,18.4,C-暂缓,18.0,10.741597,18.08,-15.47,-30.28,否,应收增速>营收；经营现金流3Y为负,45.75,-15.47,-30.28,-18.85,-1.64,,22.1,12.65,8.4,4.83,26.62,0.47,11.64,0.55,0.38,1.96,1.23,1630930000.0
536,LUV,Industrials,17.9,C-暂缓,18.0,28.17556,18.38,5.63,-6.47,否,经营现金流3Y为负；FCF/NI<70%,55.11,5.63,-6.47,-21.38,-5.74,-0.64,17.44,1.57,5.53,1.4,20.58,0.75,5.98,0.52,0.89,-1.88,-4.61,1842000000.0
537,PATK,Consumer Cyclical,16.9,C-暂缓,18.0,20.645866,41.58,-6.81,-25.62,否,应收增速>营收；经营现金流3Y为负,148.5,-6.81,-25.62,-7.17,5.97,-3.76,23.11,3.42,11.4,4.43,48.53,1.26,3.38,2.51,1.3,1.79,-0.09,329414000.0
538,CEG,Utilities,15.9,C-暂缓,16.0,26.982836,32.47,1.47,nan,否,应收增速>营收；FCF/NI<70%,412.7,1.47,nan,nan,11.43,4.87,18.38,9.08,15.97,4.21,15.71,0.62,7.87,1.53,0.46,0.56,-1.52,4237000000.0
539,CDW,Technology,15.3,C-暂缓,24.0,16.410779,20.33,-1.89,-1.45,否,ROE>40%；应收增速>营收；经营现金流3Y为负,171.55,-1.89,-1.45,-3.37,12.26,-11.04,21.73,4.76,40.93,6.95,36.11,2.22,7.28,1.18,1.46,1.02,-1.52,1205200000.0
540,ANDE,Consumer Defensive,13.4,C-暂缓,18.0,12.760535,20.09,-14.03,-9.95,否,经营现金流3Y为负；FCF/NI<70%,82.11,-14.03,-9.95,-14.89,-19.46,-7.62,6.48,0.87,7.69,2.44,25.43,0.76,4.0,1.41,2.81,-0.59,0.22,176998000.0
541,RITM,Real Estate,11.3,C-暂缓,22.0,17.010055,19.7,-6.84,-10.63,否,应收增速>营收；FCF/NI<70%；股数膨胀>2%,12.74,-6.84,-10.63,nan,40.76,,nan,23.73,8.08,1.38,67.13,4.23,,,0.06,-1.9,5.48,-1292051000.0
542,WHR,Consumer Cyclical,9.0,C-暂缓,18.0,14.634563,55.63,-7.67,nan,否,经营现金流3Y为负；FCF/NI<70%,96.57,-7.67,nan,-30.33,-6.38,3.36,15.37,2.05,11.67,1.97,44.93,2.64,2.51,0.76,0.96,0.25,1.31,470000000.0
543,PPLI,Communication Services,8.4,C-暂缓,16.0,9.394233,16.0,-22.97,nan,否,应收增速>营收；FCF/NI<70%,48.32,-22.97,nan,nan,-9.61,nan,66.16,-4.35,-2.2,-1.24,20.0,0.3,0.32,2.75,0.28,-0.4,-4.53,61277000.0
544,ASO,Consumer Cyclical,6.3,C-暂缓,26.0,8.668221,21.15,-1.81,-15.66,否,应收增速>营收；经营现金流3Y为负；FCF/NI<70%,62.45,-1.81,-15.66,-7.65,28.18,5.42,34.78,6.22,17.35,7.4,35.86,0.87,14.42,1.89,1.19,0.59,-5.4,434798000.0
545,CLX,Consumer Defensive,3.4,C-暂缓,31.0,21.987526,17.95,-3.11,57.94,否,利润增长显著快于营收；ROE>40%；经营现金流3Y为负；FCF/NI<70%,128.9,-3.11,57.94,-19.15,3.78,3.74,42.32,8.74,652.22,8.79,70.82,61.33,7.08,0.66,1.01,0.69,-0.79,612000000.0
546,BG,Consumer Defensive,3.3,C-暂缓,22.0,21.80179,17.14,1.51,-20.27,否,应收增速>营收；FCF/NI<70%；股数膨胀>2%,134.87,1.51,-20.27,nan,11.01,16.22,4.85,1.16,5.13,2.35,35.61,1.0,2.81,1.61,2.03,-1.08,8.86,844000000.0
547,PKX,Basic Materials,0.5,C-暂缓,26.0,28.804238,38.21,-6.72,-39.75,否,应收增速>营收；经营现金流3Y为负；FCF/NI<70%,92.4,-6.72,-39.75,-9.59,5.23,-5.21,7.45,1.0,1.24,0.66,28.33,0.54,2.04,1.89,0.66,-2.42,-0.1,4571910000000.0
