二筛排名,代码,行业,二筛总分,优先级,异常惩罚,PE_TTM,距52周高点跌幅_%,营收5年CAGR_%,净利润5年CAGR_%,已在Watchlist,量化警示,52周高点,营收3年CAGR_%,净利润3年CAGR_%,经营现金流3年CAGR_%,应收账款3年CAGR_%,库存3年CAGR_%,毛利率_%,净利率_%,ROE_%,ROA_%,资产负债率_%,长期债务权益比,利息保障倍数,流动比率,总资产周转率,FCF净利润转化率,股数3年CAGR_%,经营现金流_原始值
501,SKY,,34.6,C-暂缓,0.0,26.42237,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
502,PUK,,34.6,C-暂缓,0.0,9.648198,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
503,TRP,,34.6,C-暂缓,0.0,26.346477,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
504,ESNT,,34.6,C-暂缓,0.0,9.641061,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
505,GFI,,34.5,C-暂缓,0.0,9.446349,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
506,STWD,,34.5,C-暂缓,0.0,26.454672,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
507,OMF,,34.5,C-暂缓,0.0,9.471177,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
508,FTI,,34.5,C-暂缓,0.0,26.478653,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
509,HAFN,,34.5,C-暂缓,0.0,9.408069,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
510,CMS,Utilities,34.4,C-暂缓,8.0,20.483483,15.12,-0.22,8.56,否,FCF/NI<70%,80.36,-0.22,8.56,37.75,-5.83,-10.87,41.53,12.54,11.71,2.82,47.31,2.07,2.56,0.98,0.23,-1.68,1.7,2235000000.0
511,PDD,,34.4,C-暂缓,0.0,9.349694,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
512,HRB,,34.4,C-暂缓,0.0,9.257565,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
513,LTM,,34.4,C-暂缓,0.0,9.305709,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
514,GHC,,34.4,C-暂缓,0.0,9.397712,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
515,NWG,,34.4,C-暂缓,0.0,9.313346,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
516,VIST,,34.4,C-暂缓,0.0,9.366574,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
517,GAP,,34.4,C-暂缓,0.0,9.335453,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
518,MKC.V,,34.3,C-暂缓,0.0,9.128028,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
519,HYG,,34.3,C-暂缓,0.0,9.20982,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
520,ORI,,34.3,C-暂缓,0.0,9.235891,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
521,EEM,,34.3,C-暂缓,0.0,9.167282,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
522,OXY,,34.2,C-暂缓,0.0,9.071236,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
523,SON,,34.2,C-暂缓,0.0,8.977742,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
524,ONDS,,34.2,C-暂缓,0.0,26.898391,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
525,MIFF,,34.1,C-暂缓,0.0,8.902347,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
526,WSO.B,,34.1,C-暂缓,0.0,27.082262,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
527,HUBB,,34.1,C-暂缓,0.0,27.149036,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
528,IGM,,34.1,C-暂缓,0.0,8.866656,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
529,ETR,,34.1,C-暂缓,0.0,27.046043,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
530,EWZ,,34.1,C-暂缓,0.0,27.147621,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
531,JPC,,34.0,C-暂缓,0.0,8.682353,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
532,HTGC,,34.0,C-暂缓,0.0,8.67595,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
533,PTY,,34.0,C-暂缓,0.0,8.740741,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
534,HTZZ,,33.9,C-暂缓,0.0,27.334264,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
535,PODD,,33.9,C-暂缓,0.0,27.399422,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
536,EC,,33.9,C-暂缓,0.0,8.67052,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
537,LBRT,Energy,33.8,C-暂缓,8.0,25.687776,44.83,-1.16,-28.21,否,FCF/NI<70%,34.48,-1.16,-28.21,4.75,-5.01,-4.27,8.43,3.69,7.11,4.31,17.38,0.3,5.84,1.22,1.17,0.1,-3.23,609598000.0
538,PM,,33.8,C-暂缓,0.0,27.613338,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
539,ENB,,33.8,C-暂缓,0.0,27.523182,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
540,EQR,,33.8,C-暂缓,0.0,27.574234,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
541,EXE,,33.8,C-暂缓,0.0,8.462874,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
542,IAU,,33.7,C-暂缓,0.0,8.332008,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
543,ESAB,,33.7,C-暂缓,0.0,27.706093,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
544,KIM,,33.6,C-暂缓,0.0,27.89011,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
545,OZK,,33.6,C-暂缓,0.0,8.148186,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
546,WF,,33.6,C-暂缓,0.0,8.136929,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
547,WH,,33.6,C-暂缓,0.0,27.782194,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
548,EWC,,33.6,C-暂缓,0.0,8.132549,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
549,EXPD,,33.6,C-暂缓,0.0,27.806231,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
550,MYRG,,33.5,C-暂缓,0.0,27.932603,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
551,EG,,33.5,C-暂缓,0.0,8.01975,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
552,EWL,,33.5,C-暂缓,0.0,8.04414,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
553,FLS,,33.5,C-暂缓,0.0,27.962617,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
554,CHRW,Industrials,33.4,C-暂缓,10.0,28.709411,28.5,-13.05,-14.54,否,经营现金流3Y为负,210.33,-13.05,-14.54,-17.86,-7.59,,8.37,3.62,31.81,11.34,27.59,0.76,10.96,1.53,3.13,1.44,0.6,914519000.0
555,PRIM,,33.2,C-暂缓,0.0,28.474263,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
556,JBS,Consumer Defensive,33.1,C-暂缓,8.0,13.058531,27.13,5.88,-12.26,否,FCF/NI<70%,18.65,5.88,-12.26,4.35,2.95,3.03,13.11,2.35,23.26,4.72,50.62,2.63,2.56,1.6,2.01,0.41,-21.61,2931953000.0
557,STE,,33.1,C-暂缓,0.0,28.578417,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
558,NGD,,32.9,C-暂缓,0.0,28.828051,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
559,SIMO,,32.9,C-暂缓,0.0,28.795032,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
560,MSM,,32.9,C-暂缓,0.0,28.792271,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
561,NDAQ,,32.8,C-暂缓,0.0,28.961129,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
562,FELE,,32.8,C-暂缓,0.0,28.985273,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
563,CPB,Consumer Defensive,32.7,C-暂缓,10.0,11.471518,31.55,6.19,-7.35,否,经营现金流3Y为负,34.17,6.19,-7.35,-1.43,3.36,4.55,30.42,5.87,15.43,4.0,48.42,1.85,3.31,0.77,0.68,1.17,-0.1,1131000000.0
564,ESTC,,32.7,C-暂缓,0.0,29.128288,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
565,VIK,,32.5,C-暂缓,0.0,29.401993,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
566,GRMN,,32.5,C-暂缓,0.0,29.431373,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
567,NMRK,Real Estate,32.4,C-暂缓,10.0,19.7875,20.19,6.78,14.86,否,经营现金流3Y为负,19.84,6.78,14.86,-47.61,6.26,,nan,3.83,8.63,2.59,41.89,1.44,7.2,1.05,0.68,1.13,1.96,172001000.0
568,VRSK,,32.4,C-暂缓,0.0,29.514111,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
569,DEO,,32.2,C-暂缓,0.0,29.842747,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
570,PSA,,32.2,C-暂缓,0.0,29.907622,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
571,ULS,,32.1,C-暂缓,0.0,29.987152,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
572,THO,Consumer Cyclical,32.0,C-暂缓,10.0,15.591093,37.3,-16.26,-38.98,否,经营现金流3Y为负,122.83,-16.26,-38.98,-16.43,-13.9,-8.33,13.99,2.7,6.03,3.67,13.06,0.22,7.11,1.75,1.36,1.76,-0.65,577923000.0
573,BABA,Consumer Cyclical,31.7,C-暂缓,18.0,27.13677,38.29,5.62,12.49,否,经营现金流3Y为负；FCF/NI<70%,192.67,5.62,12.49,-27.47,3.88,-12.83,39.81,10.12,9.76,5.58,14.75,0.27,14.21,1.28,0.55,-0.49,-3.27,76213000000.0
574,SRE,Utilities,31.5,C-暂缓,8.0,24.355212,16.56,-1.73,-4.95,否,FCF/NI<70%,101.04,-1.73,-4.95,58.71,-12.47,11.66,46.61,13.41,5.81,1.77,31.59,1.11,1.76,1.59,0.13,-3.29,1.3,4565000000.0
575,RH,Consumer Cyclical,29.8,C-暂缓,6.0,28.292668,41.83,-1.42,-38.2,否,ROE>40%,257.0,-1.42,-38.2,3.86,2.01,0.69,44.07,3.63,205.92,2.66,82.08,65.5,1.73,1.19,0.73,2.0,-5.14,452241000.0
576,LAD,Consumer Cyclical,29.4,C-暂缓,8.0,12.324482,15.73,10.11,-13.15,否,FCF/NI<70%,439.49,10.11,-13.15,nan,6.62,21.53,15.23,2.18,12.41,3.4,61.67,2.34,2.42,1.17,1.56,0.01,-4.87,356700000.0
577,RRR,Consumer Cyclical,28.5,C-暂缓,14.0,20.051514,17.42,6.53,-2.91,否,ROE>40%；应收增速>营收,68.99,6.53,-2.91,3.98,19.2,10.78,62.4,9.35,90.27,4.58,82.61,16.52,2.99,0.79,0.49,1.54,0.62,609513000.0
578,NKE,Consumer Cyclical,27.8,C-暂缓,18.0,18.857143,48.55,-3.24,-15.05,否,应收增速>营收；经营现金流3Y为负,76.97,-3.24,-15.05,-21.11,12.81,-3.91,42.91,6.7,20.91,8.29,28.72,0.74,,1.96,1.24,0.7,-1.07,2868000000.0
579,SQM,Basic Materials,27.8,C-暂缓,8.0,16.179179,19.77,-24.68,-46.8,否,应收增速>营收,98.0,-24.68,-46.8,,-16.37,0.36,29.56,12.85,10.33,4.52,32.6,0.83,6.35,3.27,0.35,0.74,0.0,
580,CVS,Healthcare,27.5,C-暂缓,10.0,24.383866,15.92,7.63,-25.7,否,经营现金流3Y为负,110.68,7.63,-25.7,-13.04,11.85,0.27,13.77,0.44,2.35,0.7,31.53,1.06,1.68,0.84,1.59,4.42,-0.75,10639000000.0
581,CALM,Consumer Defensive,27.1,C-暂缓,18.0,12.098039,31.2,-2.55,-25.24,否,应收增速>营收；经营现金流3Y为负,116.58,-2.55,-25.24,-17.78,7.08,9.68,23.08,10.88,12.03,10.23,0.05,0.0,560.06,7.7,0.94,1.04,-1.38,479753000.0
582,LKQ,Consumer Cyclical,26.9,C-暂缓,10.0,14.284803,31.24,2.18,-19.16,否,经营现金流3Y为负,37.13,2.18,-19.16,-5.26,6.45,7.58,38.57,4.45,9.29,4.03,33.43,0.77,4.57,1.67,0.91,1.4,-1.6,1063000000.0
583,ITUB,Financial Services,26.6,C-暂缓,18.0,9.253399,21.88,6.61,15.38,否,经营现金流3Y为负；FCF/NI<70%,9.6,6.61,15.38,-35.7,6.79,,nan,27.15,21.93,1.52,18.38,2.76,,,0.06,0.61,-0.23,34466000000.0
584,LEN,Consumer Cyclical,25.1,C-暂缓,18.0,13.447529,40.15,0.51,-23.35,否,经营现金流3Y为负；FCF/NI<70%,144.24,0.51,-23.35,-59.51,-2.9,-16.17,9.91,6.08,9.46,5.49,17.06,0.27,,10.7,0.9,0.01,-5.19,216812000.0
585,ADT,Industrials,23.6,C-暂缓,17.0,10.476311,15.61,5.39,65.0,否,利润增长显著快于营收；经营现金流3Y为负,8.94,5.39,65.0,-0.07,4.78,-5.27,80.83,11.62,15.77,3.74,48.61,2.04,2.82,0.93,0.32,2.2,-3.65,1884163000.0
586,SLGN,Consumer Cyclical,23.1,C-暂缓,10.0,16.517732,15.04,0.37,-5.42,否,经营现金流3Y为负,49.55,0.37,-5.42,-0.83,-3.6,11.97,17.73,4.45,12.68,3.21,46.26,1.91,3.16,1.22,0.72,1.47,-1.42,729841000.0
587,LUV,Industrials,22.8,C-暂缓,18.0,24.830574,28.07,5.63,-6.47,否,经营现金流3Y为负；FCF/NI<70%,55.11,5.63,-6.47,-21.38,-5.74,-0.64,17.44,1.57,5.53,1.4,20.58,0.75,5.98,0.52,0.89,-1.88,-4.61,1842000000.0
588,BSBR,Financial Services,22.6,C-暂缓,18.0,16.938776,20.63,2.64,-3.68,否,经营现金流3Y为负；FCF/NI<70%,7.32,2.64,-3.68,-10.0,,,nan,27.35,10.2,1.02,2.21,0.22,,,0.04,0.1,0.16,4992175000.0
589,LAZ,Financial Services,22.4,C-暂缓,16.0,21.493514,25.72,3.67,-12.83,否,经营现金流3Y为负；股数膨胀>2%,58.75,3.67,-12.83,-14.61,11.21,,33.75,7.52,27.11,4.87,43.99,2.49,4.74,3.14,0.65,2.06,2.99,519325000.0
590,AMKR,Technology,22.3,C-暂缓,18.0,21.470852,50.48,-1.84,-21.26,否,经营现金流3Y为负；FCF/NI<70%,96.68,-1.84,-21.26,-0.1,-0.26,-11.41,13.99,5.57,8.36,,nan,0.35,6.89,2.27,,0.51,0.3,1095606000.0
591,AA,Basic Materials,22.0,C-暂缓,22.0,10.431353,40.37,1.01,nan,否,应收增速>营收；FCF/NI<70%；股数膨胀>2%,84.38,1.01,nan,12.97,11.0,-3.56,16.94,9.02,18.91,7.66,16.78,0.44,7.73,1.44,0.85,0.49,14.13,1185000000.0
592,WMG,Communication Services,20.9,C-暂缓,16.0,22.220742,20.86,4.25,-12.83,否,ROE>40%；经营现金流3Y为负,35.42,4.25,-12.83,-2.96,10.84,-16.89,45.85,5.44,56.41,3.85,46.88,7.12,4.02,0.66,0.71,0.94,0.48,678000000.0
593,LCII,Consumer Cyclical,20.3,C-暂缓,18.0,11.930475,35.51,-7.49,-21.89,否,应收增速>营收；经营现金流3Y为负,159.66,-7.49,-21.89,-18.1,4.35,-7.72,23.78,4.57,13.83,6.2,38.9,0.91,8.14,2.85,1.36,1.48,-1.31,330976000.0
594,KRC,Real Estate,18.7,C-暂缓,18.0,25.29875,19.59,0.47,5.88,否,经营现金流3Y为负；FCF/NI<70%,45.03,0.47,5.88,-1.48,-14.72,,66.41,24.82,5.09,2.53,43.22,0.87,3.4,1.38,0.1,-0.44,0.42,566313000.0
595,AR,Energy,18.0,C-暂缓,18.0,11.019595,15.96,-15.47,-30.28,否,应收增速>营收；经营现金流3Y为负,45.75,-15.47,-30.28,-18.85,-1.64,,22.1,12.65,8.4,4.83,26.62,0.47,11.64,0.55,0.38,1.96,1.23,1630930000.0
596,CEG,Utilities,16.2,C-暂缓,16.0,26.795966,32.94,1.47,nan,否,应收增速>营收；FCF/NI<70%,412.7,1.47,nan,nan,11.43,4.87,18.38,9.08,15.97,4.21,15.71,0.62,7.87,1.53,0.46,0.56,-1.52,4237000000.0
597,ANDE,Consumer Defensive,13.6,C-暂缓,18.0,12.55632,21.37,-14.03,-9.95,否,经营现金流3Y为负；FCF/NI<70%,82.11,-14.03,-9.95,-14.89,-19.46,-7.62,6.48,0.87,7.69,2.44,25.43,0.76,4.0,1.41,2.81,-0.59,0.22,176998000.0
598,M,Consumer Cyclical,12.0,C-暂缓,18.0,9.048457,17.22,-3.85,-17.56,否,应收增速>营收；经营现金流3Y为负,26.59,-3.85,-17.56,-3.97,27.92,1.12,40.33,2.84,13.21,3.93,32.05,1.07,9.75,1.49,1.39,1.07,-1.03,1430000000.0
599,RITM,Real Estate,11.5,C-暂缓,22.0,16.76064,20.88,-6.84,-10.63,否,应收增速>营收；FCF/NI<70%；股数膨胀>2%,12.74,-6.84,-10.63,nan,40.76,,nan,23.73,8.08,1.38,67.13,4.23,,,0.06,-1.9,5.48,-1292051000.0
600,WHR,Consumer Cyclical,8.6,C-暂缓,18.0,14.053962,57.39,-7.67,nan,否,经营现金流3Y为负；FCF/NI<70%,96.57,-7.67,nan,-30.33,-6.38,3.36,15.37,2.05,11.67,1.97,44.93,2.64,2.51,0.76,0.96,0.25,1.31,470000000.0
601,AN,Consumer Cyclical,3.9,C-暂缓,18.0,9.258512,15.15,0.79,-22.18,否,经营现金流3Y为负；FCF/NI<70%,235.81,0.79,-22.18,-59.37,3.3,18.46,17.91,2.35,27.73,4.74,70.76,4.35,2.99,0.84,2.02,-0.3,-9.6,111900000.0
