二筛排名,代码,行业,二筛总分,优先级,异常惩罚,PE_TTM,距52周高点跌幅_%,营收5年CAGR_%,净利润5年CAGR_%,已在Watchlist,量化警示,52周高点,营收3年CAGR_%,净利润3年CAGR_%,经营现金流3年CAGR_%,应收账款3年CAGR_%,库存3年CAGR_%,毛利率_%,净利率_%,ROE_%,ROA_%,资产负债率_%,长期债务权益比,利息保障倍数,流动比率,总资产周转率,FCF净利润转化率,股数3年CAGR_%,经营现金流_原始值
498,LBRT,Energy,34.3,C-暂缓,8.0,24.998987,46.31,-1.16,-28.21,否,FCF/NI<70%,34.48,-1.16,-28.21,4.75,-5.01,-4.27,8.43,3.69,7.11,4.31,17.38,0.3,5.84,1.22,1.17,0.1,-3.23,609598000.0
499,HYG,,34.3,C-暂缓,0.0,9.228299,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
500,SON,,34.3,C-暂缓,0.0,9.149444,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
501,PUK,,34.3,C-暂缓,0.0,9.218241,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
502,VIST,,34.3,C-暂缓,0.0,9.168934,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
503,TRP,,34.3,C-暂缓,0.0,26.772382,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
504,EEM,,34.3,C-暂缓,0.0,9.171378,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
505,MIFF,,34.1,C-暂缓,0.0,8.902347,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
506,WSO.B,,34.1,C-暂缓,0.0,27.082262,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
507,PODD,,34.1,C-暂缓,0.0,27.069036,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
508,PCAR,,34.0,C-暂缓,0.0,27.204838,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
509,HTGC,,34.0,C-暂缓,0.0,8.755364,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
510,IGM,,34.0,C-暂缓,0.0,8.739399,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
511,GEV,,34.0,C-暂缓,0.0,27.276789,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
512,RVT,,34.0,C-暂缓,0.0,8.754872,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
513,PTY,,34.0,C-暂缓,0.0,8.711111,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
514,EC,,34.0,C-暂缓,0.0,8.68103,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
515,EWZ,,34.0,C-暂缓,0.0,27.277441,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
516,HTZZ,,33.9,C-暂缓,0.0,27.334264,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
517,IAU,,33.9,C-暂缓,0.0,8.585487,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
518,ENB,,33.9,C-暂缓,7.0,27.616388,,6.94,35.62,否,利润增长显著快于营收,,6.94,35.62,,,,32.97,11.49,nan,,,,2.96,,,nan,,
519,ETR,,33.9,C-暂缓,0.0,27.424559,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
520,GAP,,33.8,C-暂缓,0.0,8.409065,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
521,EQR,,33.8,C-暂缓,0.0,27.574234,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
522,JEF,Financial Services,33.7,C-暂缓,16.0,14.935791,25.21,14.83,-3.29,否,应收增速>营收；FCF/NI<70%,71.04,14.83,-3.29,nan,33.61,,58.05,6.56,6.72,1.01,31.25,2.25,1.25,2.43,0.15,-2.4,-3.01,-1499517000.0
523,EXE,,33.7,C-暂缓,0.0,8.325792,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
524,EXPD,,33.7,C-暂缓,0.0,27.691203,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
525,HUBB,,33.6,C-暂缓,0.0,27.905046,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
526,PSI,,33.6,C-暂缓,0.0,8.137573,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
527,VIS,,33.6,C-暂缓,0.0,8.091821,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
528,EWC,,33.6,C-暂缓,0.0,8.198421,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
529,EWL,,33.6,C-暂缓,0.0,8.155953,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
530,HRL,,33.5,C-暂缓,0.0,27.956114,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
531,IJT,,33.5,C-暂缓,0.0,8.075108,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
532,PM,,33.5,C-暂缓,0.0,27.931361,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
533,ONDS,,33.5,C-暂缓,0.0,27.987947,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
534,EG,,33.5,C-暂缓,0.0,8.065837,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
535,WH,,33.4,C-暂缓,0.0,28.08187,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
536,CHRW,Industrials,33.1,C-暂缓,10.0,28.965217,27.86,-13.05,-14.54,否,经营现金流3Y为负,210.33,-13.05,-14.54,-17.86,-7.59,,8.37,3.62,31.81,11.34,27.59,0.76,10.96,1.53,3.13,1.44,0.6,914519000.0
537,JBS,Consumer Defensive,33.0,C-暂缓,8.0,13.212274,26.27,5.88,-12.26,否,FCF/NI<70%,18.65,5.88,-12.26,4.35,2.95,3.03,13.11,2.35,23.26,4.72,50.62,2.63,2.56,1.6,2.01,0.41,-21.61,2931953000.0
538,NGD,,32.9,C-暂缓,0.0,28.828051,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
539,VRSK,,32.9,C-暂缓,0.0,28.913886,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
540,FLS,,32.9,C-暂缓,0.0,28.822416,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
541,CPB,Consumer Defensive,32.8,C-暂缓,10.0,11.393046,32.02,6.19,-7.35,否,经营现金流3Y为负,34.17,6.19,-7.35,-1.43,3.36,4.55,30.42,5.87,15.43,4.0,48.42,1.85,3.31,0.77,0.68,1.17,-0.1,1131000000.0
542,NDAQ,,32.8,C-暂缓,0.0,29.007789,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
543,STE,,32.8,C-暂缓,0.0,28.94393,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
544,TTC,,32.8,C-暂缓,0.0,29.012458,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
545,NMRK,Real Estate,32.6,C-暂缓,10.0,19.7,20.54,6.78,14.86,否,经营现金流3Y为负,19.84,6.78,14.86,-47.61,6.26,,nan,3.83,8.63,2.59,41.89,1.44,7.2,1.05,0.68,1.13,1.96,172001000.0
546,MSM,,32.4,C-暂缓,0.0,29.589372,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
547,FELE,,32.4,C-暂缓,0.0,29.555986,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
548,MYRG,,32.3,C-暂缓,0.0,29.679221,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
549,GRMN,,32.2,C-暂缓,0.0,29.826625,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
550,THO,Consumer Cyclical,32.0,C-暂缓,10.0,15.759109,36.62,-16.26,-38.98,否,经营现金流3Y为负,122.83,-16.26,-38.98,-16.43,-13.9,-8.33,13.99,2.7,6.03,3.67,13.06,0.22,7.11,1.75,1.36,1.76,-0.65,577923000.0
551,BABA,Consumer Cyclical,31.4,C-暂缓,18.0,27.349025,37.81,5.62,12.49,否,经营现金流3Y为负；FCF/NI<70%,192.67,5.62,12.49,-27.47,3.88,-12.83,39.81,10.12,9.76,5.58,14.75,0.27,14.21,1.28,0.55,-0.49,-3.27,76213000000.0
552,SRE,Utilities,31.1,C-暂缓,8.0,24.635423,15.6,-1.73,-4.95,否,FCF/NI<70%,101.04,-1.73,-4.95,58.71,-12.47,11.66,46.61,13.41,5.81,1.77,31.59,1.11,1.76,1.59,0.13,-3.29,1.3,4565000000.0
553,RH,Consumer Cyclical,29.9,C-暂缓,6.0,28.118548,42.19,-1.42,-38.2,否,ROE>40%,257.0,-1.42,-38.2,3.86,2.01,0.69,44.07,3.63,205.92,2.66,82.08,65.5,1.73,1.19,0.73,2.0,-5.14,452241000.0
554,NI,Utilities,29.4,C-暂缓,14.0,21.87766,16.42,4.32,4.95,否,FCF/NI<70%；股数膨胀>2%,49.21,4.32,4.95,18.79,4.75,-15.76,50.4,13.99,9.84,2.75,45.21,1.72,2.84,0.69,0.2,-0.85,5.1,2362300000.0
555,LAD,Consumer Cyclical,29.4,C-暂缓,8.0,12.317494,15.78,10.11,-13.15,否,FCF/NI<70%,439.49,10.11,-13.15,nan,6.62,21.53,15.23,2.18,12.41,3.4,61.67,2.34,2.42,1.17,1.56,0.01,-4.87,356700000.0
556,NKE,Consumer Cyclical,28.1,C-暂缓,18.0,18.37619,51.47,-3.24,-15.05,否,应收增速>营收；经营现金流3Y为负,79.51,-3.24,-15.05,-21.11,12.81,-3.91,42.91,6.7,20.91,8.29,28.72,0.74,,1.96,1.24,0.7,-1.07,2868000000.0
557,SQM,Basic Materials,27.8,C-暂缓,8.0,16.107162,20.12,-24.68,-46.8,否,应收增速>营收,98.0,-24.68,-46.8,,-16.37,0.36,29.56,12.85,10.33,4.52,32.6,0.83,6.35,3.27,0.35,0.74,0.0,
558,CXT,Industrials,26.9,C-暂缓,18.0,20.92562,26.61,7.33,-10.87,否,应收增速>营收；经营现金流3Y为负,69.0,7.33,-10.87,-7.59,19.7,5.2,42.48,8.76,11.58,5.27,38.82,0.97,4.0,1.5,0.6,1.37,0.42,241500000.0
559,LKQ,Consumer Cyclical,26.8,C-暂缓,10.0,14.4079,30.65,2.18,-19.16,否,经营现金流3Y为负,37.13,2.18,-19.16,-5.26,6.45,7.58,38.57,4.45,9.29,4.03,33.43,0.77,4.57,1.67,0.91,1.4,-1.6,1063000000.0
560,CALM,Consumer Defensive,26.7,C-暂缓,18.0,12.527903,28.85,-2.55,-25.24,否,应收增速>营收；经营现金流3Y为负,116.74,-2.55,-25.24,-17.78,7.08,9.68,23.08,10.88,12.03,10.23,0.05,0.0,560.06,7.7,0.94,1.04,-1.38,479753000.0
561,HBAN,,26.7,C-暂缓,16.0,13.294293,,3.88,-0.4,否,经营现金流3Y为负；股数膨胀>2%,,3.88,-0.4,-14.9,nan,,nan,27.19,9.08,1.03,8.2,0.76,,,0.04,1.0,2.8,2482000000.0
562,ITUB,Financial Services,26.4,C-暂缓,18.0,9.389115,20.73,6.61,15.38,否,经营现金流3Y为负；FCF/NI<70%,9.6,6.61,15.38,-35.7,6.79,,nan,27.15,21.93,1.52,18.38,2.76,,,0.06,0.61,-0.23,34466000000.0
563,JD,Consumer Cyclical,26.4,C-暂缓,18.0,19.818103,21.95,7.76,23.67,否,经营现金流3Y为负；FCF/NI<70%,36.86,7.76,23.67,-31.0,9.93,6.98,16.04,1.5,8.72,2.82,15.41,0.48,10.03,1.22,1.88,0.24,-4.38,18991000000.0
564,LEN,Consumer Cyclical,25.1,C-暂缓,18.0,13.575259,39.58,0.51,-23.35,否,经营现金流3Y为负；FCF/NI<70%,144.24,0.51,-23.35,-59.51,-2.9,-16.17,9.91,6.08,9.46,5.49,17.06,0.27,,10.7,0.9,0.01,-5.19,216812000.0
565,ADT,Industrials,23.8,C-暂缓,17.0,10.337368,16.73,5.39,65.0,否,利润增长显著快于营收；经营现金流3Y为负,8.94,5.39,65.0,-0.07,4.78,-5.27,80.83,11.62,15.77,3.74,48.61,2.04,2.82,0.93,0.32,2.2,-3.65,1884163000.0
566,LAZ,Financial Services,23.1,C-暂缓,16.0,21.074873,27.17,3.67,-12.83,否,经营现金流3Y为负；股数膨胀>2%,58.75,3.67,-12.83,-14.61,11.21,,33.75,7.52,27.11,4.87,43.99,2.49,4.74,3.14,0.65,2.06,2.99,519325000.0
567,BSBR,Financial Services,22.5,C-暂缓,18.0,16.84058,20.63,2.64,-3.68,否,经营现金流3Y为负；FCF/NI<70%,7.32,2.64,-3.68,-10.0,,,nan,27.35,10.2,1.02,2.21,0.22,,,0.04,0.1,0.16,4992175000.0
568,AMKR,Technology,22.1,C-暂缓,18.0,21.704036,49.94,-1.84,-21.26,否,经营现金流3Y为负；FCF/NI<70%,96.68,-1.84,-21.26,-0.1,-0.26,-11.41,13.99,5.57,8.36,,nan,0.35,6.89,2.27,,0.51,0.3,1095606000.0
569,AA,Basic Materials,21.9,C-暂缓,22.0,10.306972,41.08,1.01,nan,否,应收增速>营收；FCF/NI<70%；股数膨胀>2%,84.38,1.01,nan,12.97,11.0,-3.56,16.94,9.02,18.91,7.66,16.78,0.44,7.73,1.44,0.85,0.49,14.13,1185000000.0
570,LUV,Industrials,21.9,C-暂缓,18.0,25.475768,26.2,5.63,-6.47,否,经营现金流3Y为负；FCF/NI<70%,55.11,5.63,-6.47,-21.38,-5.74,-0.64,17.44,1.57,5.53,1.4,20.58,0.75,5.98,0.52,0.89,-1.88,-4.61,1842000000.0
571,WMG,Communication Services,21.0,C-暂缓,16.0,22.141468,21.15,4.25,-12.83,否,ROE>40%；经营现金流3Y为负,35.42,4.25,-12.83,-2.96,10.84,-16.89,45.85,5.44,56.41,3.85,46.88,7.12,4.02,0.66,0.71,0.94,0.48,678000000.0
572,LCII,Consumer Cyclical,20.3,C-暂缓,18.0,11.933951,35.49,-7.49,-21.89,否,应收增速>营收；经营现金流3Y为负,159.66,-7.49,-21.89,-18.1,4.35,-7.72,23.78,4.57,13.83,6.2,38.9,0.91,8.14,2.85,1.36,1.48,-1.31,330976000.0
573,GEO,,20.1,C-暂缓,16.0,15.274776,,,,否,经营现金流3Y为负；股数膨胀>2%,,,,-36.82,12.54,,nan,nan,nan,nan,44.89,1.15,,2.01,,nan,3.17,72611000.0
574,AR,Energy,18.0,C-暂缓,18.0,11.042522,15.78,-15.47,-30.28,否,应收增速>营收；经营现金流3Y为负,45.75,-15.47,-30.28,-18.85,-1.64,,22.1,12.65,8.4,4.83,26.62,0.47,11.64,0.55,0.38,1.96,1.23,1630930000.0
575,KRC,Real Estate,18.0,C-暂缓,18.0,25.731924,18.21,0.47,5.88,否,经营现金流3Y为负；FCF/NI<70%,45.03,0.47,5.88,-1.48,-14.72,,66.41,24.82,5.09,2.53,43.22,0.87,3.4,1.38,0.1,-0.44,0.42,566313000.0
576,PATK,Consumer Cyclical,17.5,C-暂缓,18.0,19.908174,43.66,-6.81,-25.62,否,应收增速>营收；经营现金流3Y为负,148.5,-6.81,-25.62,-7.17,5.97,-3.76,23.11,3.42,11.4,4.43,48.53,1.26,3.38,2.51,1.3,1.79,-0.09,329414000.0
577,CEG,Utilities,15.8,C-暂缓,16.0,27.064168,32.27,1.47,nan,否,应收增速>营收；FCF/NI<70%,412.7,1.47,nan,nan,11.43,4.87,18.38,9.08,15.97,4.21,15.71,0.62,7.87,1.53,0.46,0.56,-1.52,4237000000.0
578,CDW,Technology,14.9,C-暂缓,24.0,16.985943,17.54,-1.89,-1.45,否,ROE>40%；应收增速>营收；经营现金流3Y为负,171.55,-1.89,-1.45,-3.37,12.26,-11.04,21.73,4.76,40.93,6.95,36.11,2.22,7.28,1.18,1.46,1.02,-1.52,1205200000.0
579,ANDE,Consumer Defensive,13.4,C-暂缓,18.0,12.688573,20.55,-14.03,-9.95,否,经营现金流3Y为负；FCF/NI<70%,82.11,-14.03,-9.95,-14.89,-19.46,-7.62,6.48,0.87,7.69,2.44,25.43,0.76,4.0,1.41,2.81,-0.59,0.22,176998000.0
580,RITM,Real Estate,11.5,C-暂缓,22.0,16.76064,20.88,-6.84,-10.63,否,应收增速>营收；FCF/NI<70%；股数膨胀>2%,12.74,-6.84,-10.63,nan,40.76,,nan,23.73,8.08,1.38,67.13,4.23,,,0.06,-1.9,5.48,-1292051000.0
581,HAPN,Financial Services,10.9,C-暂缓,22.0,11.019932,15.27,-5.61,-22.34,否,应收增速>营收；FCF/NI<70%；股数膨胀>2%,21.67,-5.61,-22.34,nan,12.43,,nan,13.59,9.04,1.22,0.14,0.01,,,0.09,-21.13,2.69,-2726940000.0
582,FDXF,Industrials,9.5,C-暂缓,26.0,29.97032,34.36,-4.46,-25.45,否,应收增速>营收；经营现金流3Y为负；FCF/NI<70%,200.0,-4.46,-25.45,-54.32,188.13,-16.0,28.98,7.45,-131.79,11.0,92.46,-12.81,16.51,1.52,1.48,-0.32,0.0,167000000.0
583,WHR,Consumer Cyclical,8.4,C-暂缓,18.0,13.709016,58.43,-7.67,nan,否,经营现金流3Y为负；FCF/NI<70%,96.57,-7.67,nan,-30.33,-6.38,3.36,15.37,2.05,11.67,1.97,44.93,2.64,2.51,0.76,0.96,0.25,1.31,470000000.0
584,AN,Consumer Cyclical,4.2,C-暂缓,18.0,9.095636,16.64,0.79,-22.18,否,经营现金流3Y为负；FCF/NI<70%,235.81,0.79,-22.18,-59.37,3.3,18.46,17.91,2.35,27.73,4.74,70.76,4.35,2.99,0.84,2.02,-0.3,-9.6,111900000.0
585,CLX,Consumer Defensive,3.9,C-暂缓,31.0,21.669439,19.14,-3.11,57.94,否,利润增长显著快于营收；ROE>40%；经营现金流3Y为负；FCF/NI<70%,128.9,-3.11,57.94,-19.15,3.78,3.74,42.32,8.74,652.22,8.79,70.82,61.33,7.08,0.66,1.01,0.69,-0.79,612000000.0
586,BG,Consumer Defensive,2.8,C-暂缓,22.0,22.094431,16.03,1.51,-20.27,否,应收增速>营收；FCF/NI<70%；股数膨胀>2%,134.87,1.51,-20.27,nan,11.01,16.22,4.85,1.16,5.13,2.35,35.61,1.0,2.81,1.61,2.03,-1.08,8.86,844000000.0
