二筛排名,代码,行业,二筛总分,优先级,异常惩罚,PE_TTM,距52周高点跌幅_%,营收5年CAGR_%,净利润5年CAGR_%,已在Watchlist,量化警示,52周高点,营收3年CAGR_%,净利润3年CAGR_%,经营现金流3年CAGR_%,应收账款3年CAGR_%,库存3年CAGR_%,毛利率_%,净利率_%,ROE_%,ROA_%,资产负债率_%,长期债务权益比,利息保障倍数,流动比率,总资产周转率,FCF净利润转化率,股数3年CAGR_%,经营现金流_原始值
544,PAM,,35.5,C-暂缓,0.0,10.969453,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
545,ICL,,35.5,C-暂缓,0.0,25.021634,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
546,VST,,35.5,C-暂缓,0.0,25.015678,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
547,TTE,,35.5,C-暂缓,0.0,10.948835,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
548,HGV,,35.5,C-暂缓,0.0,25.034861,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
549,PYPL,,35.4,C-暂缓,0.0,10.784546,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
550,LBRT,,35.4,C-暂缓,0.0,25.2691,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
551,TMHC,,35.4,C-暂缓,0.0,10.797317,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
552,KB,,35.4,C-暂缓,0.0,10.79531,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
553,EGO,,35.4,C-暂缓,0.0,10.786284,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
554,RTO,,35.4,C-暂缓,0.0,25.198889,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
555,VPL,,35.4,C-暂缓,0.0,10.787985,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
556,G,,35.4,C-暂缓,0.0,10.788704,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
557,FLR,,35.4,C-暂缓,6.0,22.724864,,,,否,股数膨胀>2%,,,,nan,-1.09,,nan,nan,nan,nan,12.99,0.33,,1.91,,nan,2.23,-387000000.0
558,LDOS,,35.3,C-暂缓,0.0,10.574094,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
559,JCI,,35.3,C-暂缓,0.0,25.340663,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
560,SKYW,,35.3,C-暂缓,0.0,10.623337,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
561,ONEQ,,35.3,C-暂缓,0.0,10.693988,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
562,EQX,,35.3,C-暂缓,0.0,10.653595,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
563,PFS,,35.2,C-暂缓,0.0,10.507171,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
564,SOLV,,35.2,C-暂缓,0.0,10.465261,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
565,OFG,,35.2,C-暂缓,0.0,10.427346,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
566,FPE,,35.2,C-暂缓,0.0,10.452941,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
567,GRBK,,35.2,C-暂缓,0.0,10.44785,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
568,GRFS,,35.2,C-暂缓,0.0,10.438607,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
569,EEFT,,35.2,C-暂缓,0.0,10.48638,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
570,PBA,,35.1,C-暂缓,0.0,25.676481,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
571,NBIX,,35.1,C-暂缓,0.0,25.651688,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
572,NWG,,35.1,C-暂缓,0.0,10.274994,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
573,FAF,,35.1,C-暂缓,0.0,10.392311,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
574,TM,,35.0,C-暂缓,0.0,10.177959,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
575,EBAY,,35.0,C-暂缓,0.0,25.855961,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
576,HMY,,35.0,C-暂缓,0.0,10.13052,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
577,ENB,,35.0,C-暂缓,0.0,25.767647,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
578,ESAB,,35.0,C-暂缓,0.0,25.748677,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
579,EXPE,,35.0,C-暂缓,0.0,25.781125,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
580,FE,,35.0,C-暂缓,0.0,25.82159,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
581,IWP,,34.9,C-暂缓,0.0,9.99903,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
582,HSIC,,34.9,C-暂缓,0.0,25.95145,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
583,SITE,,34.9,C-暂缓,0.0,25.873973,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
584,QLYS,,34.9,C-暂缓,0.0,25.985804,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
585,TRN,,34.9,C-暂缓,0.0,10.093439,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
586,TRV,,34.9,C-暂缓,0.0,10.02572,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
587,URI,,34.9,C-暂缓,0.0,25.936462,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
588,BPY,,34.8,C-暂缓,0.0,9.869991,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
589,THC,,34.8,C-暂缓,0.0,9.894438,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
590,DLN,,34.8,C-暂缓,0.0,26.150231,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
591,PUK,,34.8,C-暂缓,0.0,9.856678,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
592,DB,,34.7,C-暂缓,0.0,9.78145,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
593,PVH,,34.7,C-暂缓,0.0,26.260606,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
594,EZU,,34.7,C-暂缓,0.0,9.746709,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
595,RDN,,34.6,C-暂缓,0.0,9.626295,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
596,KO,,34.6,C-暂缓,0.0,26.324118,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
597,PARR,,34.6,C-暂缓,0.0,9.567559,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
598,LTH,,34.6,C-暂缓,0.0,26.390474,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
599,LULU,,34.6,C-暂缓,0.0,9.586354,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
600,MTG,,34.6,C-暂缓,0.0,9.566879,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
601,SOXX,,34.6,C-暂缓,0.0,9.641626,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
602,FRO,,34.6,C-暂缓,0.0,9.685636,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
603,ERO,,34.6,C-暂缓,0.0,9.610714,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
604,PDD,,34.5,C-暂缓,0.0,9.465172,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
605,TTC,,34.5,C-暂缓,0.0,26.560782,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
606,OMF,,34.5,C-暂缓,0.0,9.43199,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
607,ORI,,34.5,C-暂缓,0.0,9.486162,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
608,ESE,,34.5,C-暂缓,0.0,26.550829,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
609,IMCG,,34.4,C-暂缓,0.0,9.335328,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
610,UE,,34.4,C-暂缓,0.0,26.71124,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
611,UNH,,34.4,C-暂缓,0.0,26.677652,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
612,USAC,,34.4,C-暂缓,0.0,26.644992,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
613,ESNT,,34.4,C-暂缓,0.0,9.383683,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
614,LTHM,,34.3,C-暂缓,0.0,9.185669,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
615,NMRK,Real Estate,34.3,C-暂缓,10.0,18.74375,24.4,6.78,14.86,否,经营现金流3Y为负,19.84,6.78,14.86,-47.61,6.26,,nan,3.83,8.63,2.59,41.89,1.44,7.2,1.05,0.68,1.13,1.96,172001000.0
616,MAT,Consumer Cyclical,34.3,C-暂缓,8.0,9.53994,32.87,-0.54,0.31,否,应收增速>营收,22.48,-0.54,0.31,10.24,8.46,-14.28,48.73,7.43,17.8,6.03,40.41,1.2,4.87,2.15,0.81,1.03,-5.26,593255000.0
617,PKX,,34.3,C-暂缓,0.0,26.826438,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
618,HTGC,,34.3,C-暂缓,0.0,9.254323,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
619,HUBG,,34.3,C-暂缓,0.0,26.748189,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
620,HYG,,34.3,C-暂缓,0.0,9.17979,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
621,LTM,,34.3,C-暂缓,0.0,9.134349,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
622,AIRC,,34.2,C-暂缓,0.0,9.031555,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
623,DHT,,34.2,C-暂缓,0.0,9.009918,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
624,JPC,,34.2,C-暂缓,0.0,9.047059,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
625,CHRW,Industrials,34.1,C-暂缓,10.0,28.201618,29.76,-13.05,-14.54,否,经营现金流3Y为负,210.33,-13.05,-14.54,-17.86,-7.59,,8.37,3.62,31.81,11.34,27.59,0.76,10.96,1.53,3.13,1.44,0.6,914519000.0
626,MIFF,,34.1,C-暂缓,0.0,8.902347,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
627,KRC,,34.1,C-暂缓,0.0,27.122272,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
628,SON,,34.1,C-暂缓,0.0,8.960254,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
629,EXPD,,34.1,C-暂缓,0.0,27.128739,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
630,KGC,,34.0,C-暂缓,0.0,8.78327,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
631,PTY,,34.0,C-暂缓,0.0,8.674074,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
632,EEM,,34.0,C-暂缓,0.0,8.750836,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
633,FIS,,34.0,C-暂缓,0.0,8.739624,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
634,HTZZ,,33.9,C-暂缓,0.0,27.334264,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
635,NDAQ,,33.9,C-暂缓,0.0,27.468017,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
636,PM,,33.9,C-暂缓,0.0,27.459363,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
637,WH,,33.9,C-暂缓,0.0,27.358261,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
638,FTI,,33.9,C-暂缓,0.0,27.359029,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
639,FIVE,,33.9,C-暂缓,0.0,27.380832,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
640,WSO.B,,33.8,C-暂缓,0.0,27.571551,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
641,MKC.V,,33.8,C-暂缓,0.0,8.477313,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
642,TRGP,,33.8,C-暂缓,0.0,27.576549,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
643,OZK,,33.8,C-暂缓,0.0,8.461578,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
644,IGM,,33.8,C-暂缓,0.0,8.45679,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
645,RVT,,33.8,C-暂缓,0.0,8.442198,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
646,ETR,,33.8,C-暂缓,0.0,27.524304,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
647,FGSN,,33.7,C-暂缓,0.0,11.043108,16.93,,,否,无,24.98,,,,,,nan,nan,nan,,,,,,,nan,,
648,IAG,,33.7,C-暂缓,0.0,8.282833,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
649,KT,,33.6,C-暂缓,0.0,8.137652,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
650,GFI,,33.6,C-暂缓,0.0,8.222652,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
651,PSI,,33.6,C-暂缓,0.0,8.1334,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
652,WF,,33.6,C-暂缓,0.0,8.091325,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
653,APA,Energy,33.5,C-暂缓,16.0,8.701434,18.27,-6.96,-26.45,否,经营现金流3Y为负；股数膨胀>2%,45.66,-6.96,-26.45,-2.76,-10.19,-6.32,40.56,16.08,23.54,7.72,25.84,0.75,11.04,0.82,0.48,1.24,4.25,4545000000.0
654,KSS,,33.5,C-暂缓,0.0,8.042017,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
655,PCAR,,33.5,C-暂缓,0.0,27.931114,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
656,PFSI,,33.5,C-暂缓,0.0,8.017317,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
657,HUBB,,33.5,C-暂缓,0.0,27.910362,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
658,IJT,,33.5,C-暂缓,0.0,8.043901,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
659,VIS,,33.5,C-暂缓,0.0,8.066762,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
660,UCB,,33.5,C-暂缓,16.0,11.591067,,6.24,5.75,否,经营现金流3Y为负；股数膨胀>2%,,6.24,5.75,-14.17,4.7,,nan,31.52,9.02,1.18,0.43,0.03,,,0.04,1.09,4.32,384035000.0
661,FSM,,33.5,C-暂缓,0.0,8.017927,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
662,EWL,,33.5,C-暂缓,0.0,8.025082,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
663,EWZ,,33.5,C-暂缓,0.0,27.987632,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
664,DRH,,33.4,C-暂缓,0.0,28.104257,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
665,CPB,Consumer Defensive,33.3,C-暂缓,10.0,10.77999,35.67,6.19,-7.35,否,经营现金流3Y为负,34.17,6.19,-7.35,-1.43,3.36,4.55,30.42,5.87,15.43,4.0,48.42,1.85,3.31,0.77,0.68,1.17,-0.1,1131000000.0
666,RDY,,33.3,C-暂缓,0.0,28.207704,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
667,GEV,,33.3,C-暂缓,0.0,28.341427,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
668,TRI,,33.2,C-暂缓,0.0,28.418264,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
669,FSS,,33.2,C-暂缓,0.0,28.386702,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
670,KNF,,33.1,C-暂缓,0.0,28.499694,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
671,PAGP,,33.1,C-暂缓,0.0,28.560581,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
672,NHC,,33.0,C-暂缓,0.0,28.71005,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
673,ECG,,33.0,C-暂缓,0.0,28.703647,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
674,FBT,,33.0,C-暂缓,0.0,28.677847,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
675,NGD,,32.9,C-暂缓,0.0,28.828051,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
676,STE,,32.9,C-暂缓,0.0,28.802018,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
677,EQR,,32.9,C-暂缓,0.0,28.832223,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
678,IDCC,,32.8,C-暂缓,0.0,29.025905,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
679,HALO,,32.8,C-暂缓,0.0,28.961404,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
680,DXPE,,32.6,C-暂缓,0.0,29.240223,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
681,KIM,,32.5,C-暂缓,0.0,29.425487,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
682,GTES,,32.5,C-暂缓,0.0,29.454926,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
683,LAMR,,32.4,C-暂缓,0.0,29.509115,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
684,PACS,,32.4,C-暂缓,0.0,29.56806,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
685,PCTY,,32.4,C-暂缓,0.0,29.513504,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
686,IBB,,32.4,C-暂缓,0.0,29.53327699999999,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
687,TRMB,,32.4,C-暂缓,0.0,29.542869,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
688,TRP,,32.4,C-暂缓,0.0,29.540085,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
689,JNJ,,32.3,C-暂缓,0.0,29.686061,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
690,MSM,,32.2,C-暂缓,0.0,29.806763,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
691,VRSK,,32.1,C-暂缓,0.0,29.988134,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
692,FNV,,32.1,C-暂缓,0.0,29.987368,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
693,EXE,,32.0,C-暂缓,6.0,8.106805,,,,否,股数膨胀>2%,,,,,5.19,,nan,nan,nan,nan,17.89,0.27,,1.01,,nan,21.1,
694,BXMT,Real Estate,30.4,C-暂缓,10.0,23.884696,29.66,-4.16,-23.9,否,经营现金流3Y为负,20.67,-4.16,-23.9,-11.41,-11.15,,nan,19.82,3.13,0.55,80.81,4.62,,,0.03,2.52,-0.67,275873000.0
695,JBS,Consumer Defensive,29.4,C-暂缓,8.0,8.640517,24.83,5.88,-12.26,否,FCF/NI<70%,18.65,5.88,-12.26,4.35,2.95,3.03,13.11,2.35,23.26,4.72,50.62,2.63,2.56,1.6,2.01,0.41,-21.61,2931953000.0
696,SR,Utilities,29.1,C-暂缓,14.0,14.019543,16.21,4.05,7.16,否,FCF/NI<70%；股数膨胀>2%,95.31,4.05,7.16,119.04,-3.08,-12.54,41.54,10.97,8.02,2.42,44.7,1.53,2.62,0.32,0.22,-1.27,3.99,578000000.0
697,SQM,Basic Materials,28.4,C-暂缓,8.0,23.461859,31.57,-24.68,-46.8,否,应收增速>营收,98.0,-24.68,-46.8,,-16.37,0.36,29.56,12.85,10.33,4.52,32.6,0.83,6.35,3.27,0.35,0.74,0.0,
698,VIST,,28.2,C-暂缓,6.0,9.40797199999999,,,,否,股数膨胀>2%,,,,,68.2,-9.83,nan,nan,nan,nan,46.37,1.31,,0.86,,nan,5.67,
699,NKE,Consumer Cyclical,27.1,C-暂缓,18.0,19.861905,47.97,-3.24,-15.05,否,应收增速>营收；经营现金流3Y为负,80.17,-3.24,-15.05,-21.11,12.81,-3.91,42.91,6.7,20.91,8.29,28.72,0.74,,1.96,1.24,0.7,-1.07,2868000000.0
700,CALM,Consumer Defensive,26.2,C-暂缓,18.0,13.239819,25.26,-2.55,-25.24,否,应收增速>营收；经营现金流3Y为负,117.45,-2.55,-25.24,-17.78,7.08,9.68,23.08,10.88,12.03,10.23,0.05,0.0,560.06,7.7,0.94,1.04,-1.38,479753000.0
701,CXT,Industrials,24.8,C-暂缓,18.0,23.299161,24.71,7.33,-10.87,否,应收增速>营收；经营现金流3Y为负,69.0,7.33,-10.87,-7.59,19.7,5.2,42.48,8.76,11.58,5.27,38.82,0.97,4.0,1.5,0.6,1.37,0.42,241500000.0
702,AVNT,Basic Materials,24.6,C-暂缓,10.0,21.139963,19.02,-1.36,-51.16,否,经营现金流3Y为负,44.85,-1.36,-51.16,-8.86,-0.43,-0.49,31.15,2.51,3.45,1.38,33.2,0.84,2.13,1.66,0.55,2.38,0.24,301600000.0
703,BLDR,Industrials,24.3,C-暂缓,10.0,25.215139,56.01,-12.57,-45.91,否,经营现金流3Y为负,151.03,-12.57,-45.91,-30.35,-9.85,-8.44,30.39,2.86,10.0,3.99,45.39,1.17,2.87,1.86,1.39,1.96,-7.31,1215886000.0
704,MFP,Industrials,23.8,C-暂缓,18.0,25.574656,76.02,6.0,-48.03,否,应收增速>营收；经营现金流3Y为负,200.0,6.0,-48.03,-4.7,22.63,27.61,36.2,3.81,3.06,2.37,2.59,0.04,,1.93,0.62,1.85,0.0,101638000.0
705,QRVO,Technology,23.3,C-暂缓,17.0,21.013921,17.28,1.01,48.67,否,利润增长显著快于营收；经营现金流3Y为负,109.49,1.01,48.67,-1.39,7.9,-11.42,45.89,9.22,10.14,5.77,26.59,0.46,6.45,3.24,0.63,2.0,-3.83,808631000.0
706,CENX,Basic Materials,22.8,C-暂缓,14.0,13.324405,36.43,-3.09,nan,否,应收增速>营收；股数膨胀>2%,70.43,-3.09,nan,92.59,17.99,9.22,10.14,1.65,5.19,1.9,24.16,0.68,1.06,1.97,1.15,2.03,2.34,185000000.0
707,APAM,Financial Services,22.8,C-暂缓,32.0,9.755127,19.03,6.41,11.98,否,ROE>40%；应收增速>营收；经营现金流3Y为负；FCF/NI<70%,48.46,6.41,11.98,-18.06,20.89,,45.72,24.26,66.16,18.17,19.66,0.71,58.21,1.17,0.75,0.59,1.21,171988000.0
708,AMKR,Technology,22.7,C-暂缓,18.0,22.363229,48.42,-1.84,-21.26,否,经营现金流3Y为负；FCF/NI<70%,96.68,-1.84,-21.26,-0.1,-0.26,-11.41,13.99,5.57,8.36,4.96,19.19,0.35,6.89,2.27,0.89,0.51,0.3,1095606000.0
709,BSBR,Financial Services,22.6,C-暂缓,18.0,16.246418,22.54,2.64,-3.68,否,经营现金流3Y为负；FCF/NI<70%,7.32,2.64,-3.68,-10.0,,,nan,27.35,10.2,1.02,2.21,0.22,,,0.04,0.1,0.16,4992175000.0
710,HRL,,22.6,C-暂缓,10.0,29.488925,,-0.95,-21.8,否,经营现金流3Y为负,,-0.95,-21.8,-9.36,,,15.63,3.95,nan,,,,9.5,,,1.12,,845251000.0
711,AA,Basic Materials,21.2,C-暂缓,22.0,9.382413,46.36,1.01,nan,否,应收增速>营收；FCF/NI<70%；股数膨胀>2%,84.38,1.01,nan,12.97,11.0,-3.56,16.94,9.02,18.91,7.66,16.78,0.44,7.73,1.44,0.85,0.49,14.13,1185000000.0
712,CEG,Utilities,20.1,C-暂缓,16.0,22.439862,36.33,1.47,nan,否,应收增速>营收；FCF/NI<70%,412.7,1.47,nan,nan,11.43,4.87,18.38,9.08,15.97,4.21,15.71,0.62,7.87,1.53,0.46,0.56,-1.52,4237000000.0
713,AR,Energy,19.8,C-暂缓,18.0,11.703231,21.01,-15.47,-30.28,否,应收增速>营收；经营现金流3Y为负,45.75,-15.47,-30.28,-18.85,-1.64,,22.1,12.65,8.4,4.83,26.62,0.47,11.64,0.55,0.38,1.96,1.23,1630930000.0
714,LUV,Industrials,17.9,C-暂缓,18.0,28.169296,18.4,5.63,-6.47,否,经营现金流3Y为负；FCF/NI<70%,55.11,5.63,-6.47,-21.38,-5.74,-0.64,17.44,1.57,5.53,1.4,20.58,0.75,5.98,0.52,0.89,-1.88,-4.61,1842000000.0
715,RITM,Real Estate,11.7,C-暂缓,22.0,16.513179,22.45,-6.84,-10.63,否,应收增速>营收；FCF/NI<70%；股数膨胀>2%,12.74,-6.84,-10.63,nan,40.76,,nan,23.73,8.08,1.38,67.13,4.23,,,0.06,-1.9,5.48,-1292051000.0
716,WHR,Consumer Cyclical,8.1,C-暂缓,18.0,13.27506,61.17,-7.67,nan,否,经营现金流3Y为负；FCF/NI<70%,96.57,-7.67,nan,-30.33,-6.38,3.36,15.37,2.05,11.67,1.97,44.93,2.64,2.51,0.76,0.96,0.25,1.31,470000000.0
717,ASO,Consumer Cyclical,6.9,C-暂缓,26.0,8.353109,24.01,-1.81,-15.66,否,应收增速>营收；经营现金流3Y为负；FCF/NI<70%,62.45,-1.81,-15.66,-7.65,28.18,5.42,34.78,6.22,17.35,7.4,35.86,0.87,14.42,1.89,1.19,0.59,-5.4,434798000.0
718,BG,Consumer Defensive,5.5,C-暂缓,22.0,20.266946,21.24,1.51,-20.27,否,应收增速>营收；FCF/NI<70%；股数膨胀>2%,134.87,1.51,-20.27,nan,11.01,16.22,4.85,1.16,5.13,2.35,35.61,1.0,2.81,1.61,2.03,-1.08,8.86,844000000.0
719,TECK,Basic Materials,4.5,C-暂缓,26.0,16.777449,15.45,-14.68,-24.97,否,应收增速>营收；经营现金流3Y为负；FCF/NI<70%,71.25,-14.68,-24.97,-42.99,18.86,0.78,24.7,13.03,5.58,3.03,21.14,0.38,3.28,2.54,0.23,-0.42,-1.67,1479000000.0
720,BCC,Basic Materials,0.2,C-暂缓,26.0,25.717172,16.95,-8.6,-46.3,否,应收增速>营收；经营现金流3Y为负；FCF/NI<70%,91.97,-8.6,-46.3,-37.5,2.06,4.49,16.46,2.07,6.4,4.02,15.76,0.25,9.24,3.36,1.94,0.1,-2.84,254148000.0
721,AQN,Utilities,0,C-暂缓,24.0,28.099213,17.86,-4.17,nan,否,经营现金流3Y为负；FCF/NI<70%；股数膨胀>2%,7.11,-4.17,nan,-1.39,-0.75,0.23,73.71,7.43,3.9,1.16,46.21,1.41,1.67,1.0,0.16,-0.99,3.97,593600000.0
